MovieID,Title,Genre,ReleaseYear,ReleaseDate,Country,BudgetUSD,Global_BoxOfficeUSD,IMDbRating,NumVotesIMDb,Director,LeadActor
37618,The Asphyx,Fantasy,1972.0,1972-12-05,United Kingdom,,,5.7,13,,
86531,"You, Me and Him",Drama,2007.0,2007-03-16,Brazil,,,5.6,8,Daniel Ribeiro,
8193,Napoleon Dynamite,Comedy,2004.0,2004-06-11,United States of America,400000.0,46118097.0,6.7,567,,
205384,Los rollos perdidos de Pancho Villa,,2003.0,2003-03-21,United States,,,6.0,2,,
9943,Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,Comedy,1998.0,1998-08-27,Germany,,,6.3,7,,
11587,The Exorcist III,Thriller,1990.0,1990-08-17,United States of America,,39024251.0,6.1,135,,
54658,Misunderstood,Drama,1984.0,1984-05-31,Italy,,,0.0,0,,
31950,The 'Human' Factor,Action,1975.0,1975-01-01,United Kingdom,,,6.6,4,,
375867,Paris Can Wait,Drama,2016.0,2016-09-12,United States of America,5000000.0,6700000.0,6.4,25,,
34564,Shrimp on the Barbie,Comedy,1990.0,1990-08-31,Australia,,458996.0,6.4,7,,
1382,Me and You and Everyone We Know,Comedy,2005.0,2005-06-17,United States of America,,,7.0,108,,
32325,Mi Vida Loca,Crime,1994.0,1994-06-08,United States of America,,,5.7,9,,
35831,"Belphegor, Phantom of the Louvre",Fantasy,2001.0,2001-04-04,France,,,4.2,39,,
55138,Barking at the Stars,Action,1998.0,1998-06-01,Yugoslavia,,,7.0,6,Zdravko Šotra,Dragan Mićanović
72051,Garv: Pride and Honour,Action,2004.0,2004-07-09,India,1300000.0,11000000.0,4.5,4,,
40627,Cuisine et dépendances,Comedy,1993.0,1993-04-06,France,,,6.3,12,,
10126,Colors,Action,1988.0,1988-04-15,United States of America,6000000.0,46616067.0,6.6,100,,
24190,Time of the Wolf,Drama,2003.0,2003-08-28,Austria,,,6.4,45,,
60202,Macaroni,Drama,1985.0,1985-10-24,Italy,,,6.1,9,,
25951,Bullet Ballet,Drama,1998.0,1998-09-12,Japan,,,6.5,27,Shinya Tsukamoto,
2322,Sneakers,Comedy,1992.0,1992-09-09,United States of America,,105232691.0,6.7,301,,
97795,Emergo,Horror,2011.0,2011-10-11,Spain,,,5.0,100,,
242920,The Glass House,Drama,1972.0,1972-02-04,United States of America,,,4.8,2,,
41446,Scream 4,Horror,2011.0,2011-04-11,United States of America,40000000.0,97138686.0,6.1,930,,
231082,Gingerdead Man vs. Evil Bong,Horror,2013.0,2013-10-29,United States,,,4.9,7,,
260947,Something Wicked,Mystery,2014.0,2014-04-04,United States of America,3000000.0,,4.6,16,,
159166,Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington,Documentary,2013.0,2013-01-20,United Kingdom,,,7.4,4,Sebastian Junger,
62190,American Gun,Drama,2002.0,2002-06-13,United States,,,5.7,3,,
13364,Deliver Us from Evil,Crime,2006.0,2006-06-24,United States of America,,201275.0,7.5,57,Amy Berg,
77051,The Cutlass,Adventure,1973.0,1973-01-01,Russia,,,5.5,2,,
266040,Bird People,Drama,2014.0,2014-06-04,France,,,5.2,44,,
93837,So Undercover,Action,2012.0,2012-01-01,United States of America,,,5.8,298,,
30702,Conrack,Drama,1974.0,1974-03-27,United States of America,,,7.1,12,,
387399,We Go On,Drama,2016.0,2016-03-05,United States of America,,,5.6,30,Andy Mitton,
306391,Be Dune Saade Char,,2009.0,2009-01-01,United States,,,0.0,0,,
327655,Nina,Drama,1978.0,1978-10-17,United States,,,0.0,0,Alan Clarke,Jack Shepherd
57568,The Intruder,Horror,2010.0,2010-10-19,Thailand,,,3.3,4,,
356332,The Witness,Documentary,2015.0,2015-10-06,United States of America,,,7.1,27,,
46581,Immoral Tales,Drama,1974.0,1974-08-17,France,,,5.4,34,,
15184,A Good Woman,Comedy,2004.0,2004-01-01,Italy,,,6.0,39,,
18385,Together,Drama,2002.0,2002-09-10,China,,,6.5,22,,
40866,The Devil and Max Devlin,Fantasy,1981.0,1981-03-06,United States,,,6.3,6,,
33633,Oleanna,Drama,1994.0,1994-11-04,United Kingdom,,124693.0,5.8,8,,
18816,Dragon Squad,Action,2005.0,2005-11-10,Hong Kong,,,5.5,15,,
31672,Violent City,Action,1970.0,1970-09-17,France,,,6.9,7,,
348811,War Pigs,War,2015.0,2015-08-03,United States of America,,,4.8,42,,
286313,Free Fall,Drama,2014.0,2014-09-25,France,,,4.0,3,,
121791,The Attack,Drama,2012.0,2012-09-01,Belgium,,,6.1,26,,
42675,Genitori & figli:) - Agitare bene prima dell'uso,Comedy,2010.0,2010-02-26,Italy,,,5.4,39,Giovanni Veronesi,
278774,Zapped,Comedy,2014.0,2014-06-27,Canada,,,5.6,131,,
140530,White Rose Campus: Then... Everybody Gets Raped,,1982.0,1982-06-25,Japan,,,4.7,3,,
30586,Biggie and Tupac,Documentary,2002.0,2002-01-11,United Kingdom,,,6.3,27,Nick Broomfield,
86822,Voyage of Time: Life's Journey,Documentary,2017.0,2017-04-13,Germany,,,6.2,32,,
305310,Mr. Civil Rights: Thurgood Marshall and the NAACP,,2014.0,2014-10-01,United States,,,0.0,0,,
2010,The Mourning Forest,Drama,2007.0,2007-05-24,Japan,,,6.2,13,,
282040,The Alamo: Thirteen Days to Glory,TV Movie,1987.0,1987-11-11,United States of America,,,5.3,3,,
20499,The Cutter,Action,2005.0,2005-11-21,United States of America,6000000.0,,4.1,14,,
17629,Hamilton,Action,1998.0,1998-01-30,Italy,,,6.0,16,Harald Zwart,
86825,Stoker,Drama,2013.0,2013-02-28,United States of America,12000000.0,12077441.0,6.5,895,,
123359,Here Comes the Devil,Horror,2012.0,2012-09-11,Mexico,,4534.0,5.8,43,Adrián García Bogliano,
24236,"Now You See Him, Now You Don't",Comedy,1972.0,1972-07-12,United States of America,,,7.2,22,,
258509,Alvin and the Chipmunks: The Road Chip,Adventure,2015.0,2015-12-17,United States of America,,233755553.0,5.7,438,,
12776,Johnny Stecchino,Comedy,1991.0,1991-10-23,Italy,,,7.4,190,,
33623,Innocence,Drama,2004.0,2004-12-01,Belgium,,,6.4,23,,
256912,Lasa & Zabala,Thriller,2014.0,2014-10-17,Spain,,,6.8,5,,
299715,All About Them,Comedy,2015.0,2015-03-25,Belgium,,,5.9,46,,
328869,Meadowland,Drama,2015.0,2015-10-16,United States of America,,,6.4,42,,
228973,Backcountry,Drama,2015.0,2015-03-20,Canada,,,5.8,159,,
11968,Into the Blue,Action,2005.0,2005-09-30,United States of America,50000000.0,44434439.0,5.8,466,,
41383,Five Shaolin Masters,Action,1974.0,1974-12-25,Hong Kong,,,7.3,11,Chang Cheh,
419771,The Monk and the Demon,Mystery,2016.0,2016-09-08,Russia,2000000.0,,6.2,5,,
93456,Despicable Me 2,Animation,2013.0,2013-06-25,United States of America,76000000.0,970761885.0,7.0,4729,,
129363,En rachâchant,,1982.0,1982-01-01,United States,,,6.0,3,Jean-Marie Straub,
81870,Flying Swords of Dragon Gate,Adventure,2011.0,2011-12-15,China,35000000.0,,6.0,56,,
61722,Sennentuntschi,Thriller,2010.0,2010-09-23,Switzerland,,,6.6,20,,
232420,Twinkle,Comedy,1992.0,1992-10-24,Japan,,,4.0,1,,
24803,Julie & Julia,Romance,2009.0,2009-08-06,United States of America,40000000.0,129540499.0,6.6,579,,
41862,Freshman Orientation,Comedy,2004.0,2004-01-18,United States of America,,,6.3,6,,
30140,Rivers and Tides,Documentary,2001.0,2001-02-13,Canada,,,7.3,13,,
32932,Under the Mountain,Fantasy,2009.0,2009-12-10,New Zealand,,,4.2,16,,
444513,Amy Schumer: The Leather Special,Comedy,2017.0,2017-03-07,United States of America,,,4.3,37,,
21379,Bionicle 2: Legends of Metru Nui,Action,2004.0,2004-01-01,United States,,,5.8,8,,
13973,Choke,Comedy,2008.0,2008-09-26,United States of America,3000000.0,3830137.0,6.0,128,,
59060,Alan Davies: Live at the Lyric,Comedy,1994.0,1994-11-06,United Kingdom,,,6.0,1,,
46717,Intersection,Drama,1994.0,1994-01-21,United States of America,45000000.0,21355893.0,5.1,40,,
38189,The Hire: The Follow,Action,2001.0,2001-01-01,United States of America,,,7.5,15,Wong Kar-wai,Clive Owen
12634,The Big Bounce,Comedy,2004.0,2004-01-30,United States of America,50000000.0,6808550.0,5.0,77,,
13919,The Chumscrubber,Comedy,2005.0,2005-06-08,Germany,,,6.7,62,,
6951,Turner & Hooch,Action,1989.0,1989-07-28,United States of America,,71079915.0,5.9,335,,
3933,Corpse Bride,Romance,2005.0,2005-09-09,United States of America,40000000.0,117195061.0,7.2,1957,,
261884,Memory Vague,Music,2009.0,2009-06-01,United States,,,0.0,0,Daniel Lopatin,
29471,Colonel Redl,Drama,1985.0,1985-03-29,Hungary,,,6.2,15,,
87995,Ek Ajnabee,,2005.0,2005-12-09,United States,,,4.4,5,,
127702,La Señal,Mystery,2007.0,2007-09-13,Spain,,,6.3,3,,
134679,Meet Him And Die,Crime,1976.0,1976-10-08,it,,,5.0,1,,
12589,Jimmy Neutron: Boy Genius,Action,2001.0,2001-12-21,United States of America,25000000.0,80936232.0,5.6,235,,
69480,Tabloid,Documentary,2010.0,2010-10-01,United States of America,,,6.3,44,Errol Morris,
46261,Don't Be Afraid of the Dark,Fantasy,2010.0,2010-11-06,United States of America,25000000.0,36993168.0,5.4,347,,
91250,I'm King Kong!: The Exploits of Merian C. Cooper,,2005.0,2005-11-22,United States of America,,,0.0,0,,
355135,Hamtaro: The Captive Princess,Fantasy,2002.0,2002-12-14,Japan,,,0.0,0,,
98369,Blue Like Jazz,Drama,2012.0,2012-04-13,United States of America,1250000.0,,5.8,25,,
254672,The Wrath Of Vajra,Fantasy,2013.0,2013-09-24,China,,,5.4,19,,
254,King Kong,Adventure,2005.0,2005-12-14,New Zealand,207000000.0,550000000.0,6.6,2403,,
88034,The Hypothesis of the Stolen Painting,Drama,1978.0,1978-04-04,France,,,7.4,10,,
32160,Running Wild,Action,2006.0,2006-01-01,South Korea,,,6.2,10,,
405473,A Date for Mad Mary,Romance,2016.0,2016-09-02,Ireland,,,7.2,5,,
14685,Swallows and Amazons,Family,1974.0,1974-06-01,United Kingdom,,,7.1,6,,
11483,Pirates,Adventure,1986.0,1986-05-08,France,40000000.0,1641825.0,6.2,47,,
49126,Audrey Rose,Fantasy,1977.0,1977-04-06,United States of America,,,5.8,34,,
84001,Forest of Bliss,,1986.0,1986-01-01,United States,,,6.0,2,Robert Gardner,
416951,Blackout,Documentary,2015.0,2015-07-14,United States,,,6.7,3,,
50318,Go Go Tales,Comedy,2007.0,2007-05-23,Italy,4000000.0,907456.0,5.4,14,,
294016,Trumbo,Drama,2015.0,2015-10-27,United States of America,15000000.0,8235661.0,7.3,507,,
126186,Shanghai Calling,,2012.0,2012-05-03,United States of America,,,5.7,7,,
39464,Godzilla vs. Hedorah,Science Fiction,1971.0,1971-07-24,Japan,250000.0,,6.3,26,,
98065,Girl Walk // All Day,Music,2011.0,2011-12-08,United States,,,7.1,7,,
383146,Curumim,Documentary,2016.0,2016-02-11,pt,,,0.0,0,,
10671,Airport,Action,1970.0,1970-03-05,United States of America,10000000.0,100489151.0,6.2,89,,
40219,The Beast Within,Horror,1982.0,1982-01-01,United States of America,,,5.3,23,Philippe Mora,
41066,Professor Layton and the Eternal Diva,Family,2009.0,2009-12-01,Japan,,,7.6,42,,
9335,Transporter 2,Action,2005.0,2005-08-02,France,32000000.0,85167639.0,6.2,1076,,
1621,Trading Places,Comedy,1983.0,1983-06-07,United States of America,40600000.0,90400000.0,7.1,763,,
87081,Prince of Broadway,Comedy,2008.0,2008-09-03,United States,,20400.0,6.7,3,Sean Baker,
292948,Writer of O,Documentary,2005.0,2005-04-01,United States of America,,,8.0,1,,
1830,Lord of War,Crime,2005.0,2005-09-16,France,42000000.0,24127895.0,7.0,1356,,
44772,No Small Affair,Comedy,1984.0,1984-11-09,United States of America,,,5.4,13,,
60708,Southern District,Drama,2009.0,2009-08-20,Bolivia,,,5.6,4,,
360998,Metamorphosis,Fantasy,2003.0,2003-01-01,ru,,,1.0,1,,
157152,Moving Alan,,2003.0,2003-04-04,United States,,,0.0,0,,
38368,Uncle Boonmee Who Can Recall His Past Lives,Comedy,2010.0,2010-05-21,Thailand,,,6.5,72,,
4291,Kikujiro,Comedy,1999.0,1999-06-05,Japan,,,7.5,90,,
233490,Underdog Kids,Family,2015.0,2015-06-07,United States of America,,,4.1,7,Phillip Rhee,
352494,Ripped,Comedy,2017.0,2017-06-23,United States of America,,,5.0,7,,
12574,Cop and ½,Action,1993.0,1993-04-02,United States of America,,,4.3,36,,
79224,War of the Arrows,Drama,2011.0,2011-08-10,South Korea,8000000.0,49000000.0,6.7,68,,
42237,Jonah Who Will Be 25 in the Year 2000,,1976.0,1976-01-01,France,,,8.0,4,,
253333,Soul Boys of the Western World,Documentary,2014.0,2014-09-30,United Kingdom,,,5.4,5,,
86271,Three on a Meathook,Horror,1973.0,1973-01-01,United States of America,,,4.0,4,,
390883,The Dark Tapes,Horror,2017.0,2017-04-17,United States of America,65000.0,,5.0,20,,
10364,Catch-22,War,1970.0,1970-06-24,United States of America,18000000.0,24911670.0,6.7,73,,
55734,Second String,TV Movie,2002.0,2002-12-18,United States of America,,,7.0,1,,
5822,Sweet Sweetback's Baadasssss Song,Action,1971.0,1971-04-23,United States of America,150000.0,15200000.0,4.7,19,,
55651,Kimjongilia,Documentary,2009.0,2009-01-01,United States,,,5.5,4,,
27294,Crime Wave,Adventure,1985.0,1985-04-12,Canada,,,5.9,7,John Paizs,
259311,Opera Australia: The Pirates of Penzance,,2006.0,2006-01-01,United States,,,0.0,0,,
56109,Swamp Devil,Horror,2008.0,2008-07-04,Canada,2000000.0,,3.6,8,,
11510,Repossessed,Comedy,1990.0,1990-09-14,United States of America,,1382462.0,4.5,44,,
309919,The Curse of Downers Grove,Thriller,2015.0,2015-08-21,United States of America,2000000.0,,4.3,25,,
193288,Extraterrestrial,Drama,2007.0,2007-06-03,Russia,,,6.7,3,,
59266,The Arbor,Documentary,2010.0,2010-10-22,United Kingdom,,21268.0,6.1,9,Clio Barnard,
26291,Shakes the Clown,Action,1991.0,1991-03-13,United States of America,1400000.0,,5.5,25,,
33660,Shiloh,Drama,1996.0,1996-11-30,United States of America,,,5.7,17,,
8328,Step Up 2: The Streets,Music,2008.0,2008-02-14,United States of America,23000000.0,150816700.0,6.5,658,,
26550,Little Lips,Drama,1978.0,1978-02-08,Spain,,,5.8,2,,
9689,Hollywood Ending,Comedy,2002.0,2002-05-03,United States of America,16000000.0,,6.4,114,,
80115,The Happiest Girl in the World,Drama,2009.0,2009-05-08,Japan,,,6.7,3,Radu Jude,
31150,Intruder,Horror,1989.0,1989-01-27,United States of America,130000.0,,6.2,49,,
7249,Futurama: Bender's Big Score,Animation,2007.0,2007-11-27,United States of America,,,7.4,191,,
127016,Dead in the Water,Crime,2002.0,2002-02-12,United States of America,,,4.9,4,,
10817,Glue,Drama,2006.0,2006-02-02,Argentina,,,6.2,6,,
416390,Dugma: The Button,,2016.0,2016-01-01,Norway,,,7.0,1,,
66193,Sinners and Saints,Action,2010.0,2010-06-30,United States of America,,,5.7,31,,
43757,The Silver Stallion,Family,1993.0,1993-09-16,Australia,,,4.3,3,,
10483,Death Race,Action,2008.0,2008-08-22,United Kingdom,45000000.0,73762516.0,6.0,1205,,
417877,Baked in Brooklyn,Comedy,2016.0,2016-10-14,United States,,,5.4,27,,
83105,The Boy in Blue,Drama,1986.0,1986-01-17,Canada,,,4.3,6,,
75897,Sams in Gefahr,Family,2003.0,2003-12-10,Germany,,,4.8,4,,
343043,Odyssey in Rome,Documentary,2005.0,2005-09-30,Italy,,,0.0,0,,
55922,Intern Academy,Comedy,2004.0,2004-05-16,Canada,,,4.9,11,,
164366,Frits and Franky,Comedy,2013.0,2013-02-04,Belgium,,,5.8,5,,
10470,Werner - Gekotzt wird später!,Animation,2003.0,2003-07-17,Germany,,,5.4,11,,
25695,Treeless Mountain,Comedy,2009.0,2009-08-27,South Korea,,,6.8,13,,
203072,The Surrealist and His Naughty Hand,Drama,2013.0,2013-06-02,Finland,,,0.0,0,,
32171,Infection,Horror,2004.0,2004-10-02,Japan,,,6.4,28,,
271009,BBOY for LIFE,,2012.0,2012-12-30,United States,,,0.0,0,,
36599,Prom Night,Horror,1980.0,1980-07-18,Canada,1000000.0,14796236.0,6.0,85,,
109404,8,,2012.0,2012-03-03,United States,,,7.0,1,Rob Reiner,
245073,Family Life,Drama,1971.0,1971-09-24,Poland,,,5.0,1,,
64047,Cranford,,2007.0,2007-11-18,de,,,8.4,12,,
34787,Drawing Restraint 9,Fantasy,2005.0,2005-07-01,Japan,,,6.0,11,Matthew Barney,
9826,The Phantom,Adventure,1996.0,1996-06-06,Australia,45000000.0,17300889.0,4.7,138,,
329255,The Thoughts That Once We Had,Documentary,2015.0,2015-03-06,United States of America,,,6.0,2,,
452,The Idiots,Drama,1998.0,1998-04-28,Denmark,2500000.0,7235.0,6.7,107,,
34595,Alexandra's Project,Mystery,2003.0,2003-05-16,Australia,,,5.8,24,,
25517,The Gospel,Drama,2005.0,2005-10-07,United States,,,5.4,8,Rob Hardy,Boris Kodjoe
149883,Eugene Mirman: An Evening of Comedy in a Fake Underground Laboratory,Comedy,2012.0,2012-12-21,United States of America,,,0.0,0,,
5072,Severance,Horror,2006.0,2006-05-19,United Kingdom,,,6.4,169,,
75442,Eames: The Architect & The Painter,Documentary,2011.0,2011-11-18,United States,,,6.9,18,,
13682,Pooh's Heffalump Movie,Animation,2005.0,2005-02-11,United States of America,,,6.3,91,,
41628,Max Havoc: Curse Of The Dragon,Action,2004.0,2004-11-10,de,,,0.0,0,Albert Pyun,
21393,Rasmus and the Vagabond,Adventure,1981.0,1981-12-12,Sweden,,,4.7,5,,
381449,We are the tide,Mystery,2016.0,2016-11-03,Germany,,,5.0,1,,
79782,Venice,Drama,2010.0,2010-05-25,United States,,,7.5,4,,
154718,Jail Bait,Drama,1973.0,1973-01-09,Germany,,,7.0,3,,
35458,Crazy on the Outside,Comedy,2010.0,2010-01-08,United States of America,,88335.0,5.2,33,,
97790,Prison of the Dead,Horror,2000.0,2000-08-22,Romania,,,1.7,3,,
23655,Groove,Drama,2000.0,2000-06-08,United States of America,,,5.6,6,,
11862,Father of the Bride Part II,Comedy,1995.0,1995-02-10,United States of America,,76578911.0,5.7,173,,
125795,Bread and Milk,Drama,2001.0,2001-03-31,Slovenia,,,5.5,2,,
161816,Raghu Romeo,,2003.0,2003-08-14,United States,,,0.0,0,,
63097,Golden Gate,Crime,1994.0,1994-01-28,United States of America,,,2.5,2,John Madden,Matt Dillon
325848,"Connasse, Princesse des cœurs",Comedy,2015.0,2015-04-29,Belgium,,,5.9,215,,
12497,A Touch of Spice,Comedy,2003.0,2003-10-24,Greece,,,7.2,24,,
44658,Dark Eyes,Comedy,1987.0,1987-02-01,Italy,,,6.5,20,,
249719,Facing Fear,,2013.0,2013-07-13,United States,,,0.0,0,,
330275,Des roses en hiver,Drama,2014.0,2014-09-12,France,,,6.5,1,,
85207,Airborne,Horror,2012.0,2012-03-15,United Kingdom,,,3.5,24,,
42910,Lord Save Us,Documentary,2008.0,2008-06-13,United States of America,980000.0,,0.0,0,Dan Merchant,
9958,Trailer Park Boys: The Movie,Comedy,2006.0,2006-10-06,Canada,5000000.0,3833507.0,6.8,53,,
268539,The Builder,,2010.0,2010-04-10,United States,,,5.0,1,Rick Alverson,
115276,Pusher,Crime,2012.0,2012-10-12,United Kingdom,,,5.3,38,Luis Prieto,
16780,Texas Chainsaw Massacre: The Next Generation,Horror,1994.0,1994-01-01,United States of America,600000.0,185898.0,3.9,96,,
378227,Natsamrat,Drama,2016.0,2016-01-01,India,,,8.8,6,,
9507,Runaway,Thriller,1984.0,1984-12-14,United States of America,,,5.0,42,,
14427,Winter Break,Comedy,2003.0,2003-03-22,United States of America,,,3.6,9,,
14395,Kabhi Alvida Naa Kehna,Drama,2006.0,2006-08-11,India,7400000.0,17000000.0,6.1,45,,
253454,The Snow White Murder Case,Drama,2014.0,2014-03-29,Japan,,,6.1,15,Yoshihiro Nakamura,
284013,Popsy Pop,Crime,1971.0,1971-03-10,Venezuela,,,0.0,0,,
40962,Ironweed,Drama,1987.0,1987-12-18,United States of America,,,6.4,30,,
273896,Losing Ground,Drama,1982.0,1982-01-02,United States of America,,,7.3,4,,
103195,The Substance: Albert Hofmann's LSD,Documentary,2011.0,2011-11-17,Switzerland,,,6.6,8,,
42513,Two English Girls,Romance,1971.0,1971-11-18,France,,,6.7,24,,
37731,Jönssonligans största kupp,Comedy,1995.0,1995-02-03,Sweden,,,5.6,7,,
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Family,2014.0,2014-10-08,United States of America,28000000.0,100654149.0,6.1,502,,
298923,Roar,Thriller,2014.0,2014-10-31,India,,,5.8,4,,
411221,Ozzy,Animation,2016.0,2016-10-14,Canada,10000000.0,,6.2,30,,
153609,Hercules: Zero to Hero,,1999.0,1999-01-01,United States,,,6.0,3,,
336681,Amor Impossível,Drama,2015.0,2015-12-24,Portugal,,,7.0,3,,
74140,Let It Come Down: The Life of Paul Bowles,Documentary,1999.0,1999-04-01,United States,,,0.0,0,,
319910,Broken Horses,Thriller,2015.0,2015-03-15,United States of America,,,5.0,10,,
333123,Jackrabbit,Drama,2015.0,2015-04-18,United States,,,3.8,4,,
62852,Zero Woman: Red Handcuffs,Thriller,1974.0,1974-05-21,Japan,,,6.7,14,,
219466,Dancing on the Edge,Drama,2013.0,2013-02-04,United Kingdom,,,6.3,3,,
126277,American Mary,Horror,2012.0,2012-05-31,Canada,,,5.8,167,,
173455,Mistaken for Strangers,Documentary,2013.0,2013-09-19,United States of America,,137460.0,7.2,21,,
118116,Welcome to Farewell-Gutmann,,2008.0,2008-07-04,United States,,,0.0,0,,
42309,Fear Island,Horror,2009.0,2009-09-08,Canada,,,5.1,29,,
61852,The Big Store,Comedy,1973.0,1973-09-06,France,,,6.5,13,Claude Zidi,
45057,Screamers,Documentary,2006.0,2006-12-08,United Kingdom,,,0.0,0,,
20983,Hooking Up,Comedy,2009.0,2009-01-01,United States of America,,,2.8,9,,
277435,Stray Dog,War,2014.0,2014-06-13,United States,,,0.0,0,Debra Granik,
348762,Jis Desh Mein Ganga Rehta Hai,Comedy,2000.0,2000-10-13,India,,,7.5,2,,
31342,The Love Letter,Comedy,1999.0,1999-05-21,United States of America,,,5.9,17,,
9663,Starman,Action,1984.0,1984-12-13,United States of America,22000000.0,28744356.0,6.6,219,,
38722,My Family,Comedy,1995.0,1995-05-03,United States of America,5500000.0,,7.0,11,Gregory Nava,
315055,Absolution,Thriller,2015.0,2015-02-27,Finland,2000000.0,,6.8,2,,
143750,The Farmer's Wife,Drama,2012.0,2012-06-20,United States,,,10.0,1,,
333674,Intruders,Drama,2016.0,2016-01-15,United States of America,,,5.7,153,,
21461,Lage Raho Munna Bhai,Comedy,2006.0,2006-01-01,India,,,7.6,45,,
46695,Witchcraft,Horror,1989.0,1989-05-02,United States,,,4.8,6,,
38950,Hero and the Terror,Drama,1988.0,1988-08-26,United States of America,,,5.3,22,,
66178,Plastic Bag,Drama,2009.0,2009-09-07,United States of America,,,7.5,13,,
1672,The Professional,Action,1981.0,1981-10-21,France,,,7.1,71,,
27397,Crossing Delancey,Comedy,1988.0,1988-09-16,United States of America,,16262415.0,5.8,11,,
40490,Man of the House,Action,1995.0,1995-03-03,United States,,,5.1,40,,
27805,Stunt Rock,Action,1978.0,1978-01-01,Australia,,,4.3,3,,
79515,Black Tar Heroin: The Dark End of the Street,Documentary,2000.0,2000-03-17,United States of America,,,7.1,6,Steven Okazaki,
